customer_id,signup_date,age,gender,city,device_type,customer_segment
3814,2023-12-24,35,Female,Mumbai,Desktop,High Value
3815,2023-09-07,37,Male,Pune,Mobile,Regular
3816,2024-05-22,55,Male,Bangalore,Desktop,High Value
3817,2022-07-30,23,Male,Bangalore,Mobile,Regular
3818,2024-02-11,45,Female,Chennai,Mobile,High Value
3819,2022-02-03,23,Male,Delhi,Desktop,Regular
3820,2022-11-13,28,Male,Delhi,Mobile,Regular
3821,2024-06-05,45,Female,Bangalore,Desktop,Regular
3822,2022-12-14,53,Female,Mumbai,Desktop,High Value
3823,2022-03-31,69,Female,Hyderabad,Desktop,High Value
3824,2023-07-10,43,,Bangalore,Mobile,Regular
3825,2024-03-23,25,Male,Chennai,Mobile,Regular
3826,2022-09-05,61,,Mumbai,Desktop,High Value
3827,2024-04-11,58,Female,Delhi,Mobile,At Risk
3828,2023-08-21,40,Female,Chennai,Mobile,Regular
3829,2022-01-05,21,Female,Chennai,Mobile,Regular
3830,2022-11-29,49,,Mumbai,Desktop,High Value
3831,2022-08-15,61,Male,Bangalore,Desktop,Regular
3832,2023-06-22,61,Female,Hyderabad,Mobile,Regular
3833,2022-04-18,26,Male,Delhi,Mobile,High Value
3834,2022-08-22,49,Female,Bangalore,Mobile,High Value
3835,2022-04-10,58,Female,Pune,Mobile,At Risk
3836,2023-06-07,45,Male,Delhi,Mobile,At Risk
3837,2022-12-11,69,Male,Mumbai,Mobile,High Value
3838,2023-05-17,90,Male,Pune,Mobile,High Value
3839,2022-07-11,39,Male,Delhi,Desktop,Regular
3840,2023-02-02,57,Female,Chennai,Desktop,Regular
3841,2023-03-30,65,Male,Hyderabad,Mobile,Regular
3842,2022-08-10,21,Female,Chennai,Mobile,Regular
3843,2022-08-05,90,Female,Hyderabad,Mobile,Regular
3844,2022-12-04,35,Male,Chennai,Mobile,High Value
3845,2023-03-20,55,Female,Mumbai,Mobile,Regular
3846,2022-12-30,67,Male,Bangalore,Mobile,High Value
3847,2022-06-08,24,Female,Hyderabad,Mobile,Regular
3848,2023-08-22,51,Male,Bangalore,Mobile,Regular
3849,2023-07-28,23,Female,Bangalore,Mobile,Regular
3850,2022-06-04,65,Male,Delhi,Mobile,Regular
3851,2023-06-09,49,Female,Mumbai,Mobile,Regular
3852,2023-10-02,55,Female,Mumbai,Mobile,High Value
3853,2022-03-07,41,Female,Pune,Mobile,Regular
3854,2023-08-07,45,Male,Delhi,Mobile,High Value
3855,2024-05-19,47,Female,Delhi,Mobile,Regular
3856,2024-03-02,60,Male,Hyderabad,Mobile,Regular
3857,2022-04-14,25,Female,Delhi,Mobile,High Value
3858,2024-01-04,51,Male,Delhi,Mobile,Regular
3859,2023-09-27,24,Male,Chennai,Mobile,Regular
3860,2024-05-11,36,Female,Hyderabad,Mobile,Regular
3861,2022-11-24,20,Female,Bangalore,Desktop,Regular
3862,2023-12-13,25,Female,Pune,Desktop,At Risk
3863,2024-02-25,68,Female,Bangalore,Desktop,Regular
3864,2022-04-11,5,Male,Hyderabad,Desktop,Regular
3865,2023-05-19,68,Male,Bangalore,Mobile,Regular
3866,2022-09-01,66,,Delhi,Mobile,Regular
3867,2024-02-19,44,Male,Bangalore,Desktop,Regular
3868,2023-06-04,35,Male,Pune,Mobile,High Value
3869,2023-05-01,48,Male,Pune,Mobile,At Risk
3870,2022-01-13,30,,Mumbai,Mobile,Regular
3871,2022-12-14,65,Female,Mumbai,Mobile,Regular
3872,2022-06-20,19,Female,Pune,Desktop,Regular
3873,2022-12-29,66,Female,Chennai,Desktop,Regular
3874,2024-05-27,63,Female,Bangalore,Mobile,Regular
3875,2023-06-13,56,Female,Bangalore,Mobile,Regular
3876,2022-04-22,67,Male,Bangalore,Desktop,Regular
3877,2023-01-25,61,Male,Pune,Mobile,Regular
3878,2023-09-24,57,Female,Chennai,Mobile,Regular
3879,2022-04-30,24,Male,Delhi,Desktop,Regular
3880,2023-10-29,53,Male,Pune,Desktop,Regular
3881,2024-01-30,45,Male,Bangalore,Desktop,At Risk
3882,2023-02-09,24,Male,Delhi,Mobile,Regular
3883,2022-04-07,35,Male,Pune,Desktop,Regular
3884,2022-11-06,55,,Pune,Mobile,Regular
3885,2024-01-10,31,Female,Pune,Desktop,High Value
3886,2022-02-26,67,Male,Hyderabad,Mobile,At Risk
3887,2024-03-12,67,Male,Mumbai,Mobile,Regular
3888,2024-04-29,40,Female,Delhi,Desktop,High Value
3889,2024-01-20,55,Male,Mumbai,Desktop,Regular
3890,2023-09-12,69,Male,Chennai,Mobile,High Value
3891,2023-11-22,36,Female,Chennai,Mobile,Regular
3892,2022-08-18,39,Male,Pune,Mobile,At Risk
3893,2024-05-20,42,Female,Delhi,Mobile,High Value
3894,2022-04-15,33,Female,Bangalore,Mobile,High Value
3895,2023-05-07,61,Male,Pune,Mobile,Regular
3896,2023-10-17,39,Female,Delhi,Desktop,At Risk
3897,2022-12-23,38,Male,Mumbai,Mobile,High Value
3898,2023-01-20,37,Male,Bangalore,Mobile,Regular
3899,2022-08-24,65,Male,Hyderabad,Mobile,At Risk
3900,2022-09-07,61,Male,Bangalore,Desktop,High Value
3901,2023-06-28,43,Female,Mumbai,Mobile,Regular
3902,2023-07-08,35,Female,Mumbai,Mobile,Regular
3903,2023-08-21,42,Male,Chennai,Mobile,High Value
3904,2022-06-18,20,Female,Chennai,Mobile,High Value
3905,2023-04-04,60,Female,Delhi,Desktop,High Value
3906,2022-07-09,63,Female,Pune,Mobile,Regular
3907,2023-11-17,33,Female,Chennai,Mobile,At Risk
3908,2022-11-01,66,Male,Hyderabad,Mobile,High Value
3909,2022-08-06,29,Male,Hyderabad,Mobile,High Value
3910,2022-10-08,40,Female,Bangalore,Mobile,Regular
3911,2023-05-14,35,Female,Chennai,Desktop,High Value
3912,2022-06-02,35,Male,Bangalore,Mobile,Regular
3913,2023-02-10,53,Female,Delhi,Mobile,At Risk
3914,2024-04-07,90,Female,Bangalore,Mobile,High Value
3915,2023-02-02,49,Male,Pune,Mobile,High Value
3916,2023-01-25,21,Female,Chennai,Mobile,High Value
3917,2023-12-26,69,Male,Bangalore,Mobile,Regular
3918,2022-04-25,46,Male,Pune,Mobile,At Risk
3919,2023-05-07,21,Female,Pune,Mobile,Regular
3920,2023-01-29,59,Female,Bangalore,Mobile,At Risk
3921,2022-12-06,69,Male,Chennai,Mobile,Regular
3922,2022-03-16,59,Female,Hyderabad,Desktop,At Risk
3923,2023-12-19,53,Male,Pune,Mobile,High Value
3924,2022-11-20,59,,Delhi,Mobile,Regular
3925,2023-08-10,50,,Chennai,Mobile,Regular
3926,2022-07-19,35,Female,Mumbai,Mobile,Regular
3927,2022-10-16,42,Male,Bangalore,Desktop,At Risk
3928,2022-07-21,41,Male,Mumbai,Desktop,High Value
3929,2024-03-31,41,Female,Hyderabad,Desktop,Regular
3930,2022-08-29,19,Female,Chennai,Mobile,At Risk
3931,2022-01-04,33,Male,Bangalore,Desktop,Regular
3932,2023-12-17,26,Female,Mumbai,Mobile,High Value
3933,2022-04-25,51,Male,Mumbai,Mobile,At Risk
3934,2024-02-21,49,Male,Pune,Desktop,Regular
3935,2022-02-02,47,Male,Pune,Mobile,At Risk
3936,2022-05-20,34,Female,Delhi,Mobile,At Risk
3937,2022-08-15,35,Male,Chennai,Mobile,Regular
3938,2024-05-28,5,Male,Bangalore,Desktop,High Value
3939,2023-08-17,29,Female,Delhi,Mobile,High Value
3940,2023-11-01,51,Male,Bangalore,Mobile,High Value
3941,2022-11-05,49,Female,Hyderabad,Desktop,Regular
3942,2022-10-11,34,Female,Hyderabad,Mobile,Regular
3943,2022-11-28,38,Male,Mumbai,Desktop,Regular
3944,2024-05-17,50,Female,Hyderabad,Desktop,High Value
3945,2024-05-24,27,Female,Delhi,Mobile,High Value
3946,2022-03-30,24,Female,Mumbai,Mobile,High Value
3947,2022-11-11,23,Male,Mumbai,Desktop,At Risk
3948,2024-03-28,42,Female,Mumbai,Mobile,Regular
3949,2022-12-21,65,Male,Mumbai,Mobile,Regular
3950,2024-02-27,48,Female,Pune,Mobile,At Risk
3951,2024-01-01,67,,Chennai,Mobile,Regular
3952,2024-03-16,53,Male,Chennai,Desktop,High Value
3953,2022-03-20,49,Male,Mumbai,Desktop,High Value
3954,2023-05-07,41,Female,Delhi,Desktop,Regular
3955,2022-08-04,34,Female,Bangalore,Mobile,High Value
3956,2022-02-08,41,Female,Mumbai,Mobile,Regular
3957,2023-09-06,43,,Bangalore,Desktop,Regular
3958,2023-02-08,44,Male,Bangalore,Mobile,Regular
3959,2023-01-17,47,Male,Bangalore,Mobile,Regular
3960,2022-10-28,22,Male,Bangalore,Desktop,High Value
3961,2024-02-15,52,Male,Mumbai,Mobile,Regular
3962,2022-09-21,47,Male,Delhi,Desktop,Regular
3963,2023-07-20,44,Female,Bangalore,Desktop,Regular
3964,2023-12-12,69,Male,Mumbai,Desktop,Regular
3965,2022-10-31,56,Female,Delhi,Mobile,High Value
3966,2024-05-09,50,Male,Mumbai,Mobile,High Value
3967,2023-10-05,26,Female,Delhi,Mobile,Regular
3968,2024-03-10,33,Female,Delhi,Desktop,High Value
3969,2023-05-04,25,Female,Pune,Desktop,Regular
3970,2023-04-13,45,Female,Pune,Mobile,Regular
3971,2023-06-27,65,Female,Chennai,Desktop,Regular
3972,2023-02-06,32,Male,Delhi,Mobile,Regular
3973,2022-09-26,42,Male,Delhi,Mobile,High Value
3974,2023-06-08,43,Male,Chennai,Mobile,Regular
3975,2024-01-11,18,Male,Delhi,Mobile,At Risk
3976,2022-02-26,22,Female,Bangalore,Mobile,At Risk
3977,2022-05-21,62,,Delhi,Desktop,Regular
3978,2022-12-05,64,Male,Hyderabad,Mobile,High Value
3979,2023-07-18,19,Male,Hyderabad,Desktop,Regular
3980,2022-04-03,62,Female,Pune,Mobile,Regular
3981,2022-01-15,66,Male,Bangalore,Desktop,Regular
3982,2024-04-13,50,Male,Mumbai,Desktop,High Value
3983,2023-09-12,52,Female,Mumbai,Mobile,Regular
3984,2022-07-28,43,Female,Hyderabad,Mobile,Regular
3985,2023-05-18,30,Male,Mumbai,Mobile,High Value
3986,2022-12-13,47,Male,Chennai,Desktop,At Risk
3987,2022-09-29,67,Female,Hyderabad,Desktop,Regular
3988,2023-05-06,39,Male,Delhi,Mobile,Regular
3989,2022-10-08,53,Male,Pune,Mobile,High Value
3990,2023-07-10,90,Male,Delhi,Mobile,High Value
3991,2024-03-27,23,Female,Hyderabad,Mobile,Regular
3992,2023-06-15,21,Male,Pune,Mobile,Regular
3993,2023-07-20,52,Female,Hyderabad,Desktop,Regular
3994,2023-04-11,47,Female,Mumbai,Mobile,At Risk
3995,2022-01-04,65,Male,Pune,Mobile,High Value
3996,2023-06-29,32,Male,Mumbai,Mobile,Regular
3997,2023-03-27,65,Male,Mumbai,Mobile,At Risk
3998,2023-03-14,42,Female,Mumbai,Desktop,Regular
3999,2024-01-09,59,Female,Chennai,Desktop,High Value
4000,2022-08-31,60,Female,Mumbai,Desktop,At Risk
4001,2023-03-06,38,Female,Hyderabad,Mobile,Regular
4002,2023-10-09,5,Male,Delhi,Desktop,Regular
4003,2023-03-07,66,Female,Pune,Desktop,Regular
4004,2022-06-29,31,Female,Hyderabad,Desktop,Regular
4005,2022-06-09,5,Female,Hyderabad,Mobile,High Value
4006,2023-03-25,41,Male,Mumbai,Mobile,Regular
4007,2022-05-25,22,Male,Pune,Mobile,High Value
4008,2023-11-20,65,Male,Mumbai,Mobile,At Risk
4009,2022-02-27,45,Female,Delhi,Mobile,Regular
4010,2023-05-20,90,Female,Delhi,Desktop,Regular
4011,2022-01-14,39,Male,Delhi,Desktop,Regular
4012,2023-09-04,57,Male,Hyderabad,Mobile,Regular
4013,2023-05-02,29,Male,Bangalore,Mobile,High Value
4014,2022-01-22,50,Female,Chennai,Mobile,Regular
4015,2023-02-09,63,Female,Bangalore,Desktop,At Risk
4016,2023-03-16,20,Female,Mumbai,Desktop,High Value
4017,2022-10-08,65,Male,Bangalore,Mobile,Regular
4018,2022-01-28,20,Male,Delhi,Mobile,At Risk
4019,2023-12-14,48,Male,Mumbai,Mobile,Regular
4020,2024-02-27,63,Male,Pune,Mobile,High Value
4021,2023-08-06,42,Male,Delhi,Desktop,Regular
4022,2024-04-27,54,Male,Bangalore,Mobile,Regular
4023,2023-11-14,42,Female,Pune,Mobile,At Risk
4024,2022-01-27,66,Female,Mumbai,Desktop,At Risk
4025,2023-03-02,67,Male,Pune,Desktop,At Risk
4026,2022-07-27,23,Female,Bangalore,Desktop,Regular
4027,2023-11-05,66,Male,Pune,Mobile,Regular
4028,2022-10-06,33,Female,Mumbai,Mobile,Regular
4029,2024-01-16,18,,Mumbai,Desktop,High Value
4030,2022-03-26,43,Male,Bangalore,Mobile,High Value
4031,2022-06-30,25,Male,Mumbai,Desktop,Regular
4032,2024-06-14,46,Male,Chennai,Desktop,Regular
4033,2023-03-28,5,Female,Pune,Mobile,Regular
4034,2022-05-30,32,Male,Pune,Mobile,Regular
4035,2022-08-23,52,Male,Delhi,Mobile,High Value
4036,2024-01-24,28,Male,Chennai,Mobile,At Risk
4037,2024-01-23,48,Male,Hyderabad,Desktop,High Value
4038,2023-10-08,5,Male,Delhi,Desktop,Regular
4039,2022-03-16,20,Female,Bangalore,Desktop,High Value
4040,2022-05-09,66,Female,Mumbai,Mobile,At Risk
4041,2022-06-07,25,Male,Mumbai,Mobile,Regular
4042,2023-09-16,56,Female,Pune,Mobile,High Value
4043,2024-06-15,41,Female,Hyderabad,Desktop,High Value
4044,2022-03-16,40,Male,Pune,Mobile,Regular
4045,2023-03-19,30,Male,Chennai,Desktop,Regular
4046,2022-01-22,18,Male,Mumbai,Desktop,At Risk
4047,2023-03-18,45,Male,Chennai,Mobile,Regular
4048,2023-04-03,66,Female,Mumbai,Mobile,Regular
4049,2022-11-19,34,Male,Hyderabad,Mobile,Regular
4050,2023-08-05,39,Female,Chennai,Mobile,High Value
4051,2023-07-15,43,Male,Bangalore,Mobile,High Value
4052,2022-07-23,90,Male,Mumbai,Mobile,High Value
4053,2023-06-13,36,Male,Pune,Desktop,Regular
4054,2024-02-22,54,Female,Pune,Mobile,Regular
4055,2024-04-27,5,Male,Pune,Mobile,High Value
4056,2024-04-22,69,Male,Chennai,Mobile,Regular
4057,2022-04-17,26,Male,Chennai,Desktop,Regular
4058,2022-02-25,44,Female,Delhi,Desktop,At Risk
4059,2023-03-04,90,Female,Hyderabad,Mobile,Regular
4060,2023-01-01,62,Female,Pune,Mobile,High Value
4061,2024-03-08,38,Female,Delhi,Mobile,Regular
4062,2022-03-21,5,,Mumbai,Mobile,Regular
4063,2024-06-04,24,Female,Hyderabad,Mobile,High Value
4064,2022-01-21,33,Female,Delhi,Desktop,Regular
4065,2023-06-20,31,Female,Delhi,Mobile,Regular
4066,2023-11-24,38,Male,Pune,Mobile,At Risk
4067,2022-10-21,31,Male,Hyderabad,Mobile,High Value
4068,2023-07-16,51,Female,Chennai,Mobile,Regular
4069,2024-06-07,34,Male,Chennai,Mobile,Regular
4070,2024-01-24,25,Female,Hyderabad,Mobile,High Value
4071,2022-03-18,63,Female,Pune,Mobile,At Risk
4072,2023-06-13,46,Female,Hyderabad,Desktop,Regular
4073,2022-10-21,48,Male,Chennai,Mobile,Regular
4074,2023-11-11,68,Female,Delhi,Desktop,At Risk
4075,2023-05-03,52,Female,Bangalore,Desktop,Regular
4076,2022-01-02,34,Female,Bangalore,Desktop,Regular
4077,2022-03-26,27,Female,Mumbai,Mobile,Regular
4078,2022-04-23,42,Female,Chennai,Mobile,Regular
4079,2023-04-09,33,Male,Mumbai,Desktop,Regular
4080,2022-06-28,25,,Delhi,Mobile,Regular
4081,2022-01-25,69,Female,Hyderabad,Mobile,High Value
4082,2022-08-11,52,Male,Bangalore,Desktop,Regular
4083,2022-09-14,23,Female,Pune,Desktop,Regular
4084,2023-02-08,44,Female,Mumbai,Mobile,High Value
4085,2022-04-07,36,Male,Hyderabad,Desktop,High Value
4086,2023-02-02,18,Male,Pune,Mobile,At Risk
4087,2023-04-26,30,Male,Bangalore,Mobile,High Value
4088,2023-10-06,38,Female,Bangalore,Mobile,High Value
4089,2022-09-10,26,Female,Pune,Desktop,Regular
4090,2022-08-16,60,Female,Chennai,Mobile,At Risk
4091,2023-01-16,27,Male,Chennai,Mobile,At Risk
4092,2024-02-18,69,Female,Chennai,Desktop,Regular
4093,2022-05-08,23,Male,Chennai,Mobile,Regular
4094,2023-07-28,48,Male,Mumbai,Mobile,Regular
4095,2022-01-18,21,Male,Delhi,Mobile,Regular
4096,2022-08-03,29,Female,Chennai,Mobile,High Value
4097,2024-05-09,50,Male,Delhi,Mobile,High Value
4098,2022-09-26,36,Male,Mumbai,Mobile,Regular
4099,2022-06-18,64,Male,Pune,Mobile,Regular
4100,2022-07-13,68,Male,Chennai,Mobile,Regular
4101,2024-05-29,40,Male,Hyderabad,Mobile,High Value
4102,2022-02-14,66,Male,Delhi,Mobile,Regular
4103,2023-08-24,53,Male,Pune,Mobile,Regular
4104,2022-09-19,69,,Hyderabad,Desktop,Regular
4105,2024-03-14,45,Male,Hyderabad,Mobile,Regular
4106,2023-03-06,41,Male,Mumbai,Mobile,High Value
4107,2022-02-25,68,Female,Delhi,Mobile,Regular
4108,2023-11-17,56,Male,Hyderabad,Mobile,At Risk
4109,2022-05-18,38,,Pune,Mobile,Regular
4110,2022-12-28,43,Male,Pune,Mobile,Regular
4111,2023-05-31,55,Male,Delhi,Mobile,Regular
4112,2023-06-30,48,Male,Chennai,Mobile,Regular
4113,2022-12-22,23,Male,Bangalore,Mobile,High Value
4114,2022-01-24,28,Male,Hyderabad,Mobile,At Risk
4115,2024-01-17,31,Male,Bangalore,Mobile,At Risk
4116,2024-04-16,5,Male,Chennai,Desktop,Regular
4117,2023-05-14,19,Male,Mumbai,Mobile,High Value
4118,2024-04-03,33,Male,Pune,Desktop,High Value
4119,2023-07-10,38,Female,Bangalore,Mobile,Regular
4120,2024-01-25,23,Male,Bangalore,Mobile,Regular
4121,2023-01-18,68,Female,Pune,Mobile,Regular
4122,2023-10-02,62,Male,Bangalore,Desktop,At Risk
4123,2024-01-23,19,Female,Pune,Mobile,High Value
4124,2022-05-27,54,Female,Delhi,Mobile,Regular
4125,2023-01-12,35,Female,Chennai,Mobile,Regular
4126,2023-07-25,5,Male,Mumbai,Desktop,High Value
4127,2024-02-28,51,Male,Delhi,Mobile,At Risk
4128,2023-09-10,48,Female,Mumbai,Desktop,High Value
4129,2022-10-07,54,Female,Hyderabad,Mobile,At Risk
4130,2023-09-06,60,Female,Chennai,Mobile,Regular
4131,2022-05-16,26,Female,Hyderabad,Mobile,Regular
4132,2023-05-10,18,Male,Mumbai,Mobile,Regular
4133,2022-09-11,47,Male,Pune,Mobile,High Value
4134,2022-09-30,40,Female,Pune,Desktop,At Risk
4135,2024-06-09,44,Female,Hyderabad,Mobile,Regular
4136,2024-04-04,54,Male,Mumbai,Mobile,High Value
4137,2022-10-12,26,Male,Delhi,Mobile,Regular
4138,2024-05-12,5,Male,Hyderabad,Desktop,Regular
4139,2022-09-21,21,Female,Mumbai,Desktop,Regular
4140,2022-04-17,5,Male,Pune,Desktop,Regular
4141,2022-08-20,24,Female,Bangalore,Mobile,Regular
4142,2022-05-26,62,Female,Hyderabad,Desktop,At Risk
4143,2023-12-18,21,Female,Mumbai,Mobile,High Value
4144,2024-02-03,42,Female,Hyderabad,Desktop,Regular
4145,2023-12-21,5,Female,Chennai,Mobile,Regular
4146,2023-08-04,24,Male,Mumbai,Mobile,Regular
4147,2022-02-12,25,Male,Delhi,Mobile,Regular
4148,2023-09-06,62,,Pune,Mobile,At Risk
4149,2023-05-11,90,Male,Hyderabad,Desktop,Regular
4150,2024-04-10,46,Female,Pune,Mobile,Regular
4151,2023-06-07,19,,Mumbai,Desktop,At Risk
4152,2022-07-13,57,Male,Pune,Mobile,Regular
4153,2024-03-19,28,Male,Hyderabad,Mobile,High Value
4154,2022-07-08,64,,Chennai,Mobile,Regular
4155,2023-08-03,40,,Delhi,Mobile,Regular
4156,2023-12-21,58,Male,Hyderabad,Desktop,High Value
4157,2023-07-16,49,Female,Chennai,Mobile,At Risk
4158,2022-05-01,27,Female,Delhi,Mobile,Regular
4159,2022-01-21,43,Male,Mumbai,Mobile,Regular
4160,2022-12-01,66,Male,Chennai,Desktop,Regular
4161,2022-10-04,63,Male,Bangalore,Mobile,Regular
4162,2023-07-28,64,Male,Pune,Desktop,Regular
4163,2022-10-24,56,Female,Pune,Mobile,Regular
4164,2024-03-28,65,Female,Chennai,Desktop,High Value
4165,2024-05-18,50,Male,Hyderabad,Mobile,Regular
4166,2023-10-09,45,Male,Bangalore,Mobile,Regular
4167,2023-04-11,20,Female,Chennai,Mobile,At Risk
4168,2024-05-08,22,Male,Mumbai,Mobile,Regular
4169,2022-05-19,56,Female,Mumbai,Desktop,Regular
4170,2022-07-15,57,Male,Delhi,Desktop,Regular
4171,2024-04-09,66,Female,Mumbai,Desktop,Regular
4172,2024-06-12,37,Male,Delhi,Mobile,High Value
4173,2022-04-29,54,Female,Hyderabad,Mobile,Regular
4174,2023-07-26,57,Female,Pune,Mobile,Regular
4175,2023-08-16,20,Female,Chennai,Mobile,High Value
4176,2022-10-29,45,Female,Bangalore,Mobile,At Risk
4177,2022-09-05,45,Male,Bangalore,Mobile,Regular
4178,2023-07-02,39,Male,Bangalore,Mobile,High Value
4179,2023-01-18,64,Male,Delhi,Mobile,Regular
4180,2022-12-04,56,Male,Bangalore,Desktop,High Value
4181,2022-03-11,18,Male,Chennai,Mobile,At Risk
4182,2022-06-16,54,Male,Bangalore,Desktop,Regular
4183,2022-11-14,45,Male,Chennai,Mobile,Regular
4184,2023-03-28,21,Male,Chennai,Mobile,High Value
4185,2022-01-28,22,Male,Mumbai,Mobile,Regular
4186,2022-07-26,90,Female,Pune,Desktop,Regular
4187,2023-07-23,49,Male,Pune,Mobile,Regular
4188,2022-05-13,60,Female,Delhi,Desktop,Regular
4189,2024-03-30,31,Male,Chennai,Mobile,High Value
4190,2024-06-13,67,Male,Bangalore,Desktop,Regular
4191,2024-03-13,44,Male,Mumbai,Mobile,Regular
4192,2022-02-13,56,Male,Hyderabad,Mobile,Regular
4193,2023-12-26,33,Female,Chennai,Desktop,At Risk
4194,2022-01-14,56,Male,Delhi,Mobile,Regular
4195,2022-06-28,19,Female,Chennai,Desktop,Regular
4196,2023-01-31,25,Male,Delhi,Mobile,Regular
4197,2024-06-03,42,,Mumbai,Mobile,At Risk
4198,2023-12-27,18,Male,Mumbai,Desktop,Regular
4199,2024-06-16,39,Male,Chennai,Mobile,Regular
4200,2023-04-07,30,Male,Bangalore,Mobile,High Value
4201,2022-11-12,26,Female,Pune,Mobile,High Value
4202,2022-12-06,64,Female,Hyderabad,Mobile,Regular
4203,2023-07-09,60,Female,Pune,Mobile,High Value
4204,2022-09-28,66,Female,Pune,Desktop,Regular
4205,2024-01-07,44,Female,Bangalore,Desktop,Regular
4206,2024-04-05,21,Male,Pune,Desktop,Regular
4207,2024-01-20,32,Female,Mumbai,Mobile,Regular
4208,2022-10-09,61,Male,Pune,Desktop,High Value
4209,2024-03-01,23,Female,Pune,Desktop,Regular
4210,2024-06-08,44,Male,Hyderabad,Mobile,At Risk
4211,2022-01-10,23,Female,Hyderabad,Desktop,At Risk
4212,2023-02-01,47,Male,Pune,Mobile,Regular
4213,2023-04-26,29,Male,Pune,Mobile,Regular
4214,2022-11-27,23,Female,Pune,Mobile,Regular
4215,2023-08-03,23,Male,Mumbai,Mobile,High Value
4216,2023-06-26,49,Female,Hyderabad,Mobile,Regular
4217,2022-02-11,34,Female,Delhi,Mobile,Regular
4218,2024-05-07,49,Male,Hyderabad,Desktop,Regular
4219,2023-11-29,69,Male,Delhi,Mobile,High Value
4220,2022-08-04,30,Male,Hyderabad,Mobile,Regular
4221,2022-10-19,18,Female,Hyderabad,Desktop,At Risk
4222,2022-11-07,40,Female,Chennai,Mobile,Regular
4223,2024-05-22,24,Male,Bangalore,Desktop,High Value
4224,2022-04-27,61,Female,Chennai,Mobile,High Value
4225,2022-11-19,22,Female,Mumbai,Mobile,High Value
4226,2024-05-09,52,Male,Mumbai,Mobile,High Value
4227,2024-01-26,19,,Mumbai,Desktop,Regular
4228,2024-05-12,51,Female,Bangalore,Desktop,High Value
4229,2023-11-24,55,Female,Bangalore,Mobile,Regular
4230,2023-02-16,37,Male,Hyderabad,Desktop,Regular
4231,2023-04-10,90,Female,Chennai,Desktop,Regular
4232,2023-04-30,51,Male,Chennai,Desktop,Regular
4233,2023-11-03,47,Male,Mumbai,Desktop,At Risk
4234,2024-03-16,26,Female,Pune,Mobile,Regular
4235,2023-03-11,48,Female,Bangalore,Mobile,Regular
4236,2024-03-16,61,Male,Mumbai,Desktop,Regular
4237,2023-11-11,64,Female,Pune,Desktop,Regular
4238,2023-01-01,46,Male,Delhi,Desktop,Regular
4239,2023-11-24,27,Male,Delhi,Mobile,Regular
4240,2022-10-28,58,Male,Hyderabad,Mobile,At Risk
4241,2022-03-19,35,Female,Chennai,Mobile,High Value
4242,2022-08-24,61,Female,Chennai,Mobile,High Value
4243,2023-01-27,36,Male,Pune,Desktop,Regular
4244,2022-05-25,62,Male,Hyderabad,Mobile,Regular
4245,2022-09-02,36,Male,Hyderabad,Desktop,Regular
4246,2022-11-23,67,Male,Mumbai,Mobile,At Risk
4247,2023-05-23,20,Male,Bangalore,Mobile,Regular
4248,2022-10-13,59,Male,Delhi,Mobile,Regular
4249,2022-05-21,37,Female,Hyderabad,Desktop,Regular
4250,2023-01-28,40,Female,Chennai,Mobile,High Value
4251,2023-09-26,23,Male,Pune,Mobile,Regular
4252,2022-05-15,22,Female,Mumbai,Desktop,High Value
4253,2023-03-11,90,Female,Mumbai,Mobile,Regular
4254,2023-01-27,20,Male,Hyderabad,Mobile,Regular
4255,2023-07-03,19,Male,Hyderabad,Desktop,At Risk
4256,2023-04-07,31,Female,Chennai,Mobile,Regular
4257,2022-05-14,61,Male,Delhi,Mobile,High Value
4258,2023-12-01,24,Male,Pune,Mobile,Regular
4259,2024-02-09,47,Female,Delhi,Mobile,Regular
4260,2023-09-21,5,,Mumbai,Desktop,Regular
4261,2022-03-08,32,Male,Mumbai,Mobile,Regular
4262,2023-04-24,68,Female,Mumbai,Mobile,Regular
4263,2023-06-29,57,Female,Chennai,Mobile,At Risk
4264,2023-07-30,18,Male,Bangalore,Desktop,High Value
4265,2024-01-30,69,Male,Chennai,Mobile,High Value
4266,2022-10-22,43,Male,Chennai,Mobile,Regular
4267,2022-05-07,63,Male,Chennai,Desktop,At Risk
4268,2023-12-11,21,Male,Pune,Mobile,High Value
4269,2023-07-28,48,Female,Pune,Mobile,Regular
4270,2022-05-06,48,Male,Pune,Mobile,Regular
4271,2023-12-28,31,Female,Bangalore,Mobile,Regular
4272,2022-03-27,66,Male,Pune,Mobile,Regular
4273,2023-06-11,40,Female,Bangalore,Desktop,Regular
4274,2024-05-11,29,,Chennai,Mobile,At Risk
4275,2023-12-16,25,Male,Delhi,Mobile,At Risk
4276,2024-03-06,28,Female,Pune,Desktop,Regular
4277,2024-03-02,51,Male,Chennai,Mobile,Regular
4278,2024-01-25,43,Male,Mumbai,Desktop,Regular
4279,2023-05-12,21,Female,Bangalore,Mobile,At Risk
4280,2024-06-03,62,Male,Mumbai,Desktop,High Value
4281,2022-09-03,42,Male,Chennai,Mobile,Regular
4282,2022-05-13,49,Female,Bangalore,Mobile,High Value
4283,2022-07-10,42,Male,Hyderabad,Mobile,Regular
4284,2024-04-05,49,Female,Pune,Mobile,High Value
4285,2023-03-24,56,Female,Hyderabad,Mobile,Regular
4286,2023-07-13,44,Male,Pune,Mobile,Regular
