experiment_name,variant,customer_id,conversion,order_value
Checkout_Button_Color,Blue_Button,5048,0,644.56
Checkout_Button_Color,Blue_Button,3144,0,3754.48
Checkout_Button_Color,Control,5406,0,2484.24
Checkout_Button_Color,Control,1606,1,584.57
Checkout_Button_Color,Control,4002,1,2254.44
Checkout_Button_Color,Control,3941,0,3398.27
Checkout_Button_Color,Control,5544,0,2543.95
Checkout_Button_Color,Blue_Button,8633,0,4974.2
Checkout_Button_Color,Blue_Button,5112,0,6169.96
Checkout_Button_Color,Blue_Button,9358,0,1816.44
Checkout_Button_Color,Control,6473,0,853.94
Checkout_Button_Color,Control,9405,0,1585.82
Checkout_Button_Color,Blue_Button,8368,0,612.45
Checkout_Button_Color,Control,11640,0,6103.46
Checkout_Button_Color,Blue_Button,5689,0,1328.97
Checkout_Button_Color,Blue_Button,8280,0,3903.02
Checkout_Button_Color,Blue_Button,7650,0,3391.68
Checkout_Button_Color,Blue_Button,8915,0,4308.26
Checkout_Button_Color,Control,10055,0,833.4
Checkout_Button_Color,Blue_Button,4394,0,5553.75
Checkout_Button_Color,Control,3753,1,6592.67
Checkout_Button_Color,Control,478,0,6768.78
Checkout_Button_Color,Blue_Button,10884,0,2042.34
Checkout_Button_Color,Blue_Button,1666,0,1645.25
Checkout_Button_Color,Blue_Button,6294,0,2263.33
Checkout_Button_Color,Control,977,0,4204.03
Checkout_Button_Color,Control,2430,0,2106.62
Checkout_Button_Color,Control,2003,0,6187.67
Checkout_Button_Color,Control,7107,0,1111.76
Checkout_Button_Color,Blue_Button,976,0,5414.21
Checkout_Button_Color,Control,477,0,3640.21
Checkout_Button_Color,Control,2065,0,6498.79
Checkout_Button_Color,Blue_Button,2671,1,2370.94
Checkout_Button_Color,Blue_Button,2981,0,4575.9
Checkout_Button_Color,Control,6271,0,6253.71
Checkout_Button_Color,Blue_Button,3561,0,6996.85
Checkout_Button_Color,Blue_Button,1753,1,3267.47
Checkout_Button_Color,Control,10138,0,4417.72
Checkout_Button_Color,Blue_Button,7244,0,6002.73
Checkout_Button_Color,Control,11626,1,5538.81
Checkout_Button_Color,Blue_Button,2883,0,3983.18
Checkout_Button_Color,Control,7752,1,5829.6
Checkout_Button_Color,Control,2963,0,5754.79
Checkout_Button_Color,Blue_Button,607,0,2070.02
Checkout_Button_Color,Blue_Button,10404,0,5105.55
Checkout_Button_Color,Control,9443,1,6133.92
Checkout_Button_Color,Control,647,0,5935.39
Checkout_Button_Color,Blue_Button,9264,0,6164.84
Checkout_Button_Color,Blue_Button,10175,0,4440.63
Checkout_Button_Color,Blue_Button,10753,0,732.04
Checkout_Button_Color,Control,142,0,1262.44
Checkout_Button_Color,Control,11281,0,4433.55
Checkout_Button_Color,Blue_Button,11219,1,6879.07
Checkout_Button_Color,Blue_Button,8769,1,4406.17
Checkout_Button_Color,Control,5767,0,728.96
Checkout_Button_Color,Control,8941,0,1556.93
Checkout_Button_Color,Blue_Button,11087,0,2776.39
Checkout_Button_Color,Control,3564,0,5825.16
Checkout_Button_Color,Blue_Button,1194,1,5130.86
Checkout_Button_Color,Blue_Button,8106,0,4555.61
Checkout_Button_Color,Control,3816,0,5282.14
Checkout_Button_Color,Control,9545,0,3373.66
Checkout_Button_Color,Control,2029,0,4130.27
Checkout_Button_Color,Control,6590,0,4914.36
Checkout_Button_Color,Control,11294,0,4901.9
Checkout_Button_Color,Blue_Button,295,1,3949.48
Checkout_Button_Color,Control,9714,0,2654.56
Checkout_Button_Color,Control,9051,0,2418.94
Checkout_Button_Color,Blue_Button,8745,0,2472.1
Checkout_Button_Color,Blue_Button,166,0,6310.59
Checkout_Button_Color,Control,2864,0,1410.2
Checkout_Button_Color,Control,1747,0,4837.43
Checkout_Button_Color,Control,1650,0,2700.1
Checkout_Button_Color,Blue_Button,3142,0,2666.42
Checkout_Button_Color,Control,9130,0,5088.9
Checkout_Button_Color,Control,10522,0,3518.82
Checkout_Button_Color,Blue_Button,10870,0,4418.1
Checkout_Button_Color,Blue_Button,6069,0,3130.36
Checkout_Button_Color,Control,470,0,5186.66
Checkout_Button_Color,Control,3263,0,4062.13
Checkout_Button_Color,Blue_Button,9876,0,6102.58
Checkout_Button_Color,Control,10437,1,4363.09
Checkout_Button_Color,Control,4292,0,4189.4
Checkout_Button_Color,Control,6317,0,979.41
Checkout_Button_Color,Control,1566,0,3483.59
Checkout_Button_Color,Control,3392,0,4212.52
Checkout_Button_Color,Blue_Button,7451,0,2074.16
Checkout_Button_Color,Blue_Button,10638,0,4847.68
Checkout_Button_Color,Blue_Button,11933,0,818.98
Checkout_Button_Color,Blue_Button,8330,0,5737.13
Checkout_Button_Color,Control,4146,0,2249.92
Checkout_Button_Color,Blue_Button,3337,0,554.7
Checkout_Button_Color,Blue_Button,3388,0,3509.13
Checkout_Button_Color,Control,6034,1,1484.31
Checkout_Button_Color,Blue_Button,11320,0,6253.17
Checkout_Button_Color,Control,8083,0,3867.35
Checkout_Button_Color,Control,6827,0,4489.34
Checkout_Button_Color,Blue_Button,6643,0,4702.91
Checkout_Button_Color,Blue_Button,1518,1,2223.29
Checkout_Button_Color,Control,9182,0,5427.86
Checkout_Button_Color,Control,5269,0,4535.94
Checkout_Button_Color,Control,8983,0,2228.7
Checkout_Button_Color,Control,6396,0,4721.65
Checkout_Button_Color,Control,3381,0,2112.97
Checkout_Button_Color,Blue_Button,797,1,1459.6
Checkout_Button_Color,Control,11550,1,2725.5
Checkout_Button_Color,Blue_Button,9875,0,4634.39
Checkout_Button_Color,Blue_Button,4973,0,6534.86
Checkout_Button_Color,Blue_Button,1685,0,3499.68
Checkout_Button_Color,Blue_Button,4134,0,4652.73
Checkout_Button_Color,Control,6878,0,1018.91
Checkout_Button_Color,Blue_Button,4492,0,4539.12
Checkout_Button_Color,Control,7702,0,2866.92
Checkout_Button_Color,Control,5437,0,4480.7
Checkout_Button_Color,Blue_Button,10215,1,1621.27
Checkout_Button_Color,Control,282,1,4256.15
Checkout_Button_Color,Control,10184,0,1127.22
Checkout_Button_Color,Control,3997,0,553.31
Checkout_Button_Color,Blue_Button,5565,0,5114.38
Checkout_Button_Color,Control,8286,0,6068.22
Checkout_Button_Color,Control,9687,0,4780.52
Checkout_Button_Color,Control,10111,0,1748.07
Checkout_Button_Color,Blue_Button,2279,0,3779.49
Checkout_Button_Color,Control,134,0,2202.42
Checkout_Button_Color,Control,211,0,5636.03
Checkout_Button_Color,Blue_Button,11114,0,6199.2
Checkout_Button_Color,Control,9958,0,6590.71
Checkout_Button_Color,Control,5103,0,2088.81
Checkout_Button_Color,Control,5600,1,5002.99
Checkout_Button_Color,Blue_Button,3486,0,5473.31
Checkout_Button_Color,Blue_Button,3648,0,6322.27
Checkout_Button_Color,Control,11953,0,3996.15
Checkout_Button_Color,Blue_Button,11155,0,4191.32
Checkout_Button_Color,Control,10555,0,1108.45
Checkout_Button_Color,Control,4903,0,1126.34
Checkout_Button_Color,Control,7351,1,5419.99
Checkout_Button_Color,Blue_Button,819,0,2305.56
Checkout_Button_Color,Blue_Button,10121,0,3055.09
Checkout_Button_Color,Blue_Button,6295,0,1262.14
Checkout_Button_Color,Control,911,0,1049.37
Checkout_Button_Color,Blue_Button,1328,1,816.11
Checkout_Button_Color,Blue_Button,379,1,1236
Checkout_Button_Color,Control,2643,0,2609.75
Checkout_Button_Color,Control,11875,0,6148.56
Checkout_Button_Color,Blue_Button,3523,0,4850.07
Checkout_Button_Color,Control,5662,0,924.4
Checkout_Button_Color,Control,6767,0,5908.31
Checkout_Button_Color,Blue_Button,7010,0,4131.02
Checkout_Button_Color,Blue_Button,10737,0,1320.3
Checkout_Button_Color,Blue_Button,1350,0,4897.11
Checkout_Button_Color,Control,11646,0,833.14
Checkout_Button_Color,Blue_Button,5722,0,2984.24
Checkout_Button_Color,Blue_Button,3050,1,1716.13
Checkout_Button_Color,Control,4768,0,6021.91
Checkout_Button_Color,Blue_Button,9021,0,1134.43
Checkout_Button_Color,Blue_Button,8858,0,4081.79
Checkout_Button_Color,Blue_Button,6491,0,5497.68
Checkout_Button_Color,Blue_Button,8335,0,1503.89
Checkout_Button_Color,Control,5537,0,5388.4
Checkout_Button_Color,Blue_Button,2604,0,2894.92
Checkout_Button_Color,Control,5365,0,5384.02
Checkout_Button_Color,Blue_Button,2404,0,1665.23
Checkout_Button_Color,Control,9281,0,546.14
Checkout_Button_Color,Control,2632,0,770
Checkout_Button_Color,Control,9674,0,1183.54
Checkout_Button_Color,Blue_Button,8884,0,4971.85
Checkout_Button_Color,Blue_Button,9415,0,3227.73
Checkout_Button_Color,Blue_Button,9218,0,6872.3
Checkout_Button_Color,Blue_Button,10013,0,5061.26
Checkout_Button_Color,Control,2285,0,6845.86
Checkout_Button_Color,Control,5103,0,1016.51
Checkout_Button_Color,Control,9840,1,6545.84
Checkout_Button_Color,Blue_Button,5696,0,4131.85
Checkout_Button_Color,Blue_Button,3543,0,4245.76
Checkout_Button_Color,Blue_Button,1429,0,2558.55
Checkout_Button_Color,Blue_Button,575,1,3634.68
Checkout_Button_Color,Control,7788,0,5272.46
Checkout_Button_Color,Blue_Button,11702,0,1847.66
Checkout_Button_Color,Blue_Button,10336,0,6624.47
Checkout_Button_Color,Blue_Button,9894,0,5422.79
Checkout_Button_Color,Blue_Button,1837,0,6601.08
Checkout_Button_Color,Control,1757,0,6554.11
Checkout_Button_Color,Control,4698,0,3257.55
Checkout_Button_Color,Blue_Button,6052,0,4216.1
Checkout_Button_Color,Blue_Button,8803,0,5295.72
Checkout_Button_Color,Blue_Button,7064,0,3393.39
Checkout_Button_Color,Blue_Button,10771,0,3254.37
Checkout_Button_Color,Control,1445,0,854.96
Checkout_Button_Color,Control,7391,0,5080.32
Checkout_Button_Color,Control,5053,0,6543.85
Checkout_Button_Color,Control,1941,0,5197.89
Checkout_Button_Color,Blue_Button,3364,0,1106.79
Checkout_Button_Color,Blue_Button,9318,0,5963.97
Checkout_Button_Color,Blue_Button,10424,0,3287.49
Checkout_Button_Color,Blue_Button,3341,0,4217.28
Checkout_Button_Color,Blue_Button,3121,0,1354.71
Checkout_Button_Color,Blue_Button,7673,0,3188.7
Checkout_Button_Color,Blue_Button,6913,1,4283.01
Checkout_Button_Color,Control,11051,0,4622.22
Checkout_Button_Color,Control,9265,0,5844.9
Checkout_Button_Color,Control,11029,0,3844.41
Checkout_Button_Color,Blue_Button,10094,0,3885.23
Checkout_Button_Color,Control,1999,0,6996.24
Checkout_Button_Color,Control,3026,0,775.81
Checkout_Button_Color,Control,4931,0,5439.82
Checkout_Button_Color,Control,3964,0,5030.3
Checkout_Button_Color,Control,4385,0,2379.88
Checkout_Button_Color,Control,4919,0,1834.14
Checkout_Button_Color,Control,10518,0,5047.1
Checkout_Button_Color,Blue_Button,3335,0,1736.39
Checkout_Button_Color,Control,10968,0,3433.45
Checkout_Button_Color,Blue_Button,774,0,4920.42
Checkout_Button_Color,Blue_Button,5269,0,1276.39
Checkout_Button_Color,Blue_Button,6701,0,2878.92
Checkout_Button_Color,Control,9685,1,3631.6
Checkout_Button_Color,Blue_Button,11790,0,1115.09
Checkout_Button_Color,Blue_Button,3960,0,3095.82
Checkout_Button_Color,Blue_Button,6778,1,2731.29
Checkout_Button_Color,Blue_Button,8726,0,3968.05
Checkout_Button_Color,Blue_Button,9688,0,1420.54
Checkout_Button_Color,Blue_Button,6108,0,1502.76
Checkout_Button_Color,Control,5495,0,6523.5
Checkout_Button_Color,Blue_Button,3165,0,5477.88
Checkout_Button_Color,Blue_Button,2775,0,3189.07
Checkout_Button_Color,Control,4537,0,4376.65
Checkout_Button_Color,Control,662,0,5829.45
Checkout_Button_Color,Blue_Button,4112,0,6861.85
Checkout_Button_Color,Blue_Button,5819,0,978.59
Checkout_Button_Color,Control,8444,0,6702.5
Checkout_Button_Color,Blue_Button,9750,0,704.7
Checkout_Button_Color,Blue_Button,4448,0,5021.77
Checkout_Button_Color,Control,987,1,3425.78
Checkout_Button_Color,Blue_Button,6599,0,5866.18
Checkout_Button_Color,Blue_Button,1762,0,6231.92
Checkout_Button_Color,Blue_Button,7716,0,918.9
Checkout_Button_Color,Blue_Button,3589,0,3888.6
Checkout_Button_Color,Control,2989,0,4704.09
Checkout_Button_Color,Blue_Button,2634,0,4923.17
Checkout_Button_Color,Control,5049,0,1528.48
Checkout_Button_Color,Blue_Button,5263,0,4597.63
Checkout_Button_Color,Control,10323,0,2724.94
Checkout_Button_Color,Blue_Button,11354,0,6797.8
Checkout_Button_Color,Blue_Button,3506,0,3911.79
Checkout_Button_Color,Control,6947,0,1497.75
Checkout_Button_Color,Blue_Button,2299,0,6647.01
Checkout_Button_Color,Control,7726,0,5816.83
Checkout_Button_Color,Blue_Button,5248,0,3572.56
Checkout_Button_Color,Control,6144,0,6879.44
Checkout_Button_Color,Blue_Button,4402,0,6942.14
Checkout_Button_Color,Control,1915,0,6471.71
Checkout_Button_Color,Control,1868,0,6024.2
Checkout_Button_Color,Blue_Button,4538,0,5760.9
Checkout_Button_Color,Control,9329,0,6598.02
Checkout_Button_Color,Control,6183,0,1102.51
Checkout_Button_Color,Control,4954,0,3791.79
Checkout_Button_Color,Control,151,0,3647.07
Checkout_Button_Color,Control,10951,0,1607.75
Checkout_Button_Color,Blue_Button,39,0,2451.09
Checkout_Button_Color,Blue_Button,10711,0,4842.96
Checkout_Button_Color,Blue_Button,10498,0,2137.4
Checkout_Button_Color,Control,3614,0,6119.23
Checkout_Button_Color,Control,5552,0,2996.18
Checkout_Button_Color,Control,10095,0,5961.54
Checkout_Button_Color,Blue_Button,11271,0,2169.32
Checkout_Button_Color,Control,2756,0,1884.87
Checkout_Button_Color,Control,11048,0,3634.08
Checkout_Button_Color,Control,696,0,3304.2
Checkout_Button_Color,Blue_Button,7566,0,1955.47
Checkout_Button_Color,Blue_Button,7014,0,4353.82
Checkout_Button_Color,Control,1849,1,3122.66
Checkout_Button_Color,Control,10895,0,1142.36
Checkout_Button_Color,Control,10892,0,836.65
Checkout_Button_Color,Blue_Button,3605,0,5001.33
Checkout_Button_Color,Blue_Button,8440,0,1032.08
Checkout_Button_Color,Blue_Button,4030,0,6496.38
Checkout_Button_Color,Blue_Button,5473,0,5345.23
Checkout_Button_Color,Blue_Button,10491,0,2242.86
Checkout_Button_Color,Control,5912,0,1410.25
Checkout_Button_Color,Blue_Button,7703,0,5243.2
Checkout_Button_Color,Blue_Button,4661,0,4817.77
Checkout_Button_Color,Control,10800,0,6569.96
Checkout_Button_Color,Blue_Button,81,0,2524.57
Checkout_Button_Color,Blue_Button,7611,0,6994.44
Checkout_Button_Color,Control,8454,0,4367.31
Checkout_Button_Color,Control,11813,0,4930.93
Checkout_Button_Color,Control,6759,0,5487.66
Checkout_Button_Color,Blue_Button,3950,0,519.59
Checkout_Button_Color,Control,10027,0,4587.56
Checkout_Button_Color,Control,11457,0,5787.66
Checkout_Button_Color,Control,6309,0,1369.83
Checkout_Button_Color,Control,4439,0,2138.88
Checkout_Button_Color,Control,4005,0,5610.19
Checkout_Button_Color,Blue_Button,2043,0,3913.17
Checkout_Button_Color,Control,7391,0,5509.76
Checkout_Button_Color,Blue_Button,207,0,5961.12
Checkout_Button_Color,Control,5506,0,3616.75
Checkout_Button_Color,Control,6880,0,1637.57
Checkout_Button_Color,Control,1038,0,5873.89
Checkout_Button_Color,Blue_Button,7056,0,5940.05
Checkout_Button_Color,Blue_Button,10469,0,818.9
Checkout_Button_Color,Blue_Button,4259,0,2457.37
Checkout_Button_Color,Blue_Button,982,0,1484.82
Checkout_Button_Color,Control,1760,0,2422.23
Checkout_Button_Color,Control,977,0,4624.84
Checkout_Button_Color,Blue_Button,402,0,1797.94
Checkout_Button_Color,Blue_Button,9863,0,3852.11
Checkout_Button_Color,Control,541,0,2124.13
Checkout_Button_Color,Control,9123,0,3481.82
Checkout_Button_Color,Control,1677,0,2338.62
Checkout_Button_Color,Control,6912,0,5667.84
Checkout_Button_Color,Control,6564,0,4320.87
Checkout_Button_Color,Blue_Button,10564,1,1149.7
Checkout_Button_Color,Control,11579,0,2776.41
Checkout_Button_Color,Control,7513,0,3594.54
Checkout_Button_Color,Control,10397,0,1926.32
Checkout_Button_Color,Control,685,0,3764.23
Checkout_Button_Color,Blue_Button,4040,0,5170.89
Checkout_Button_Color,Control,11451,0,4401.71
Checkout_Button_Color,Control,3823,1,6525.45
Checkout_Button_Color,Control,11880,0,4842.47
Checkout_Button_Color,Control,4800,0,1712.02
Checkout_Button_Color,Blue_Button,7472,1,4302.18
Checkout_Button_Color,Control,10479,0,3367.18
Checkout_Button_Color,Control,8311,0,522.58
Checkout_Button_Color,Blue_Button,11151,0,6303.98
Checkout_Button_Color,Control,5919,0,1533.17
Checkout_Button_Color,Blue_Button,4180,0,650.24
Checkout_Button_Color,Blue_Button,4523,0,3416.25
Checkout_Button_Color,Blue_Button,7794,0,1993.86
Checkout_Button_Color,Blue_Button,10021,0,4854.85
Checkout_Button_Color,Control,3787,1,5178.38
Checkout_Button_Color,Blue_Button,2218,0,5580.93
Checkout_Button_Color,Blue_Button,5274,0,2278.26
Checkout_Button_Color,Blue_Button,10644,0,894.16
Checkout_Button_Color,Blue_Button,4905,0,4934.49
Checkout_Button_Color,Control,3018,0,713.04
Checkout_Button_Color,Control,5047,0,6074.68
Checkout_Button_Color,Blue_Button,6776,0,5438.38
Checkout_Button_Color,Blue_Button,3703,0,6222.83
Checkout_Button_Color,Control,9674,0,6234.31
Checkout_Button_Color,Control,9620,0,3443.78
Checkout_Button_Color,Control,7062,0,5109.82
Checkout_Button_Color,Blue_Button,2157,0,3897.03
Checkout_Button_Color,Blue_Button,7390,0,3874.06
Checkout_Button_Color,Control,10210,0,2739.47
Checkout_Button_Color,Control,9047,0,1501.55
Checkout_Button_Color,Control,11156,0,3887.35
Checkout_Button_Color,Blue_Button,7157,0,2173.74
Checkout_Button_Color,Control,1102,0,2595.21
Checkout_Button_Color,Control,7135,0,3498.68
Checkout_Button_Color,Blue_Button,1777,1,2946.27
Checkout_Button_Color,Blue_Button,10810,0,4269.96
Checkout_Button_Color,Blue_Button,7735,0,2027.66
Checkout_Button_Color,Control,11230,0,3730.39
Checkout_Button_Color,Control,1860,0,5788.03
Checkout_Button_Color,Blue_Button,3654,0,1131.85
Checkout_Button_Color,Control,11812,0,1645.03
Checkout_Button_Color,Control,6805,0,3294.6
Checkout_Button_Color,Control,9788,0,6271.91
Checkout_Button_Color,Control,3927,0,2185.43
Checkout_Button_Color,Control,1653,0,621.65
Checkout_Button_Color,Blue_Button,8777,0,2112.8
Checkout_Button_Color,Blue_Button,2543,0,1334.01
Checkout_Button_Color,Blue_Button,8888,0,6247.92
Checkout_Button_Color,Control,4593,0,5772.78
Checkout_Button_Color,Control,2177,0,6489.58
Checkout_Button_Color,Control,11117,0,3490.43
Checkout_Button_Color,Control,3330,0,4766.08
Checkout_Button_Color,Blue_Button,6658,0,6500.8
Checkout_Button_Color,Control,4780,0,3159.59
Checkout_Button_Color,Blue_Button,2637,0,6956.55
Checkout_Button_Color,Blue_Button,7796,0,5446.6
Checkout_Button_Color,Control,5722,0,4595.34
Checkout_Button_Color,Control,849,0,682.71
Checkout_Button_Color,Blue_Button,5668,0,2601.25
Checkout_Button_Color,Blue_Button,112,0,964.43
Checkout_Button_Color,Control,1546,0,4168.87
Checkout_Button_Color,Blue_Button,11657,0,6948.2
Checkout_Button_Color,Blue_Button,11678,0,6815.63
Checkout_Button_Color,Blue_Button,9459,0,1488.55
Checkout_Button_Color,Control,4553,0,6421.97
Checkout_Button_Color,Blue_Button,6355,0,2793.44
Checkout_Button_Color,Control,2713,1,4804.83
Checkout_Button_Color,Blue_Button,11421,0,2165.35
Checkout_Button_Color,Blue_Button,8517,1,1030.67
Checkout_Button_Color,Control,11479,1,5436.24
Checkout_Button_Color,Control,2603,0,3178.97
Checkout_Button_Color,Control,3948,0,4317.43
Checkout_Button_Color,Control,593,0,6344.7
Checkout_Button_Color,Blue_Button,9949,0,1121.13
Checkout_Button_Color,Control,5944,0,5665.23
Checkout_Button_Color,Blue_Button,4768,1,2964.99
Checkout_Button_Color,Blue_Button,10124,0,5153.87
Checkout_Button_Color,Blue_Button,8756,0,6602.98
Checkout_Button_Color,Blue_Button,7201,0,1421.69
Checkout_Button_Color,Blue_Button,9223,0,565.37
Checkout_Button_Color,Blue_Button,5517,0,1577.53
Checkout_Button_Color,Blue_Button,9457,1,2306.91
Checkout_Button_Color,Control,8313,0,1544.82
Checkout_Button_Color,Blue_Button,11902,0,5350.98
Checkout_Button_Color,Control,10330,0,6716.42
Checkout_Button_Color,Blue_Button,6456,0,5713.85
Checkout_Button_Color,Control,6311,1,2847.16
Checkout_Button_Color,Control,5982,0,1873.58
Checkout_Button_Color,Blue_Button,7022,0,694.73
Checkout_Button_Color,Control,5130,0,1916.85
Checkout_Button_Color,Blue_Button,8447,0,4228.33
Checkout_Button_Color,Control,5320,1,5750.23
Checkout_Button_Color,Control,4808,0,5261.43
Checkout_Button_Color,Control,4705,0,2752.15
Checkout_Button_Color,Blue_Button,10733,0,4870.11
Checkout_Button_Color,Blue_Button,4665,0,1941.24
Checkout_Button_Color,Control,10914,0,3602.34
Checkout_Button_Color,Blue_Button,10718,1,4922.2
Checkout_Button_Color,Blue_Button,10878,0,1188.09
Checkout_Button_Color,Control,5565,0,6735.13
Checkout_Button_Color,Blue_Button,1170,0,3872.42
Checkout_Button_Color,Control,6035,0,3992.48
Checkout_Button_Color,Control,11424,0,6356.17
Checkout_Button_Color,Blue_Button,6933,0,3265.84
Checkout_Button_Color,Blue_Button,5908,0,1203.37
Checkout_Button_Color,Blue_Button,1200,0,1098.1
Checkout_Button_Color,Blue_Button,8871,1,3376.47
Checkout_Button_Color,Control,7349,0,4415.62
Checkout_Button_Color,Control,2763,0,4180.47
Checkout_Button_Color,Control,10437,1,1488.63
Checkout_Button_Color,Blue_Button,7007,0,6535.27
Checkout_Button_Color,Control,7391,0,2701.48
Checkout_Button_Color,Control,3597,0,5019.18
Checkout_Button_Color,Blue_Button,655,0,4309.53
Checkout_Button_Color,Control,9024,0,5120.19
Checkout_Button_Color,Control,8042,0,4248.37
Checkout_Button_Color,Blue_Button,11105,0,4679.55
Checkout_Button_Color,Control,2732,0,5800.12
Checkout_Button_Color,Blue_Button,4192,0,1330.57
Checkout_Button_Color,Control,9030,0,1451.97
Checkout_Button_Color,Blue_Button,3241,0,2279.53
Checkout_Button_Color,Blue_Button,8089,0,1655.28
Checkout_Button_Color,Control,4891,0,4321.6
Checkout_Button_Color,Control,5794,0,4675.13
Checkout_Button_Color,Blue_Button,10707,0,2932.96
Checkout_Button_Color,Blue_Button,9470,0,1098.54
Checkout_Button_Color,Control,3144,0,1142.56
Checkout_Button_Color,Control,1650,1,695.44
Checkout_Button_Color,Blue_Button,6553,0,1821.8
Checkout_Button_Color,Control,6104,0,2595.79
Checkout_Button_Color,Blue_Button,10040,0,3103.91
Checkout_Button_Color,Blue_Button,1556,0,5459.17
Checkout_Button_Color,Blue_Button,5166,0,4425.51
Checkout_Button_Color,Blue_Button,497,0,3966.61
Checkout_Button_Color,Blue_Button,6312,0,4383.57
Checkout_Button_Color,Control,1899,0,587.8
Checkout_Button_Color,Blue_Button,815,1,5211.29
Checkout_Button_Color,Control,8987,0,1412.74
Checkout_Button_Color,Control,7127,0,1576.12
Checkout_Button_Color,Control,10813,0,5022.41
Checkout_Button_Color,Control,6888,0,6354.15
Checkout_Button_Color,Control,9081,0,1208.17
Checkout_Button_Color,Blue_Button,11526,0,3350.81
Checkout_Button_Color,Control,2284,0,4969.51
Checkout_Button_Color,Control,4430,0,4907.39
Checkout_Button_Color,Control,11031,0,859.49
Checkout_Button_Color,Control,8303,0,2535.3
Checkout_Button_Color,Control,7289,0,3357.49
Checkout_Button_Color,Control,2837,1,2230.31
Checkout_Button_Color,Control,4641,0,2341.47
Checkout_Button_Color,Control,3194,0,5299.49
Checkout_Button_Color,Control,3603,0,2173.36
Checkout_Button_Color,Blue_Button,9049,0,1678.32
Checkout_Button_Color,Blue_Button,1684,0,2760.51
Checkout_Button_Color,Blue_Button,4103,0,5911.71
Checkout_Button_Color,Control,2497,0,2345.7
Checkout_Button_Color,Blue_Button,11533,0,1819.24
Checkout_Button_Color,Control,3832,1,4117.37
Checkout_Button_Color,Blue_Button,843,1,3287.54
Checkout_Button_Color,Control,40,0,1785.7
Checkout_Button_Color,Control,568,0,3224.01
Checkout_Button_Color,Blue_Button,681,1,6036.33
Checkout_Button_Color,Blue_Button,580,0,5437.78
Checkout_Button_Color,Control,11143,0,1947.83
Checkout_Button_Color,Control,5935,0,6106.07
Checkout_Button_Color,Blue_Button,1184,0,3124.46
Checkout_Button_Color,Blue_Button,5652,0,2972.4
Checkout_Button_Color,Control,9462,0,4361.97
Checkout_Button_Color,Control,9374,0,5903.14
Checkout_Button_Color,Control,6627,0,4904.68
Checkout_Button_Color,Control,4906,0,983.69
Checkout_Button_Color,Blue_Button,4832,0,3641.97
Checkout_Button_Color,Control,4627,0,3324.52
Checkout_Button_Color,Control,10148,1,4752.75
Checkout_Button_Color,Control,11328,1,3930.24
Checkout_Button_Color,Blue_Button,4754,1,3391.9
Checkout_Button_Color,Control,10883,0,1838.68
Checkout_Button_Color,Blue_Button,4116,0,2724.63
Checkout_Button_Color,Blue_Button,213,0,3873.79
Checkout_Button_Color,Control,10374,0,4335.6
Checkout_Button_Color,Blue_Button,9756,0,3690.48
Checkout_Button_Color,Control,11351,0,4276.15
Checkout_Button_Color,Blue_Button,1379,0,3414.86
Checkout_Button_Color,Blue_Button,4958,0,6555.55
Checkout_Button_Color,Control,11630,0,767.89
Checkout_Button_Color,Blue_Button,5571,0,6764.41
Checkout_Button_Color,Blue_Button,7766,0,1176.67
Checkout_Button_Color,Control,225,0,5576.37
Checkout_Button_Color,Control,2176,1,1018.72
Checkout_Button_Color,Control,4268,0,2717.6
Checkout_Button_Color,Blue_Button,8489,1,2988.63
Checkout_Button_Color,Control,9948,0,1612.24
Checkout_Button_Color,Blue_Button,4105,1,4695.08
Checkout_Button_Color,Blue_Button,414,0,1847.64
Checkout_Button_Color,Blue_Button,10370,0,5832.75
Checkout_Button_Color,Control,2252,0,6702.1
Checkout_Button_Color,Control,1745,0,5468.97
Checkout_Button_Color,Blue_Button,3735,0,3138.62
Checkout_Button_Color,Control,11455,0,1919.44
Checkout_Button_Color,Blue_Button,1382,0,6497.41
Checkout_Button_Color,Control,10566,0,3937.7
Checkout_Button_Color,Control,1911,0,3199.8
Checkout_Button_Color,Control,4481,0,697.64
Checkout_Button_Color,Blue_Button,9694,0,5210.92
Checkout_Button_Color,Blue_Button,4466,0,5813.99
Checkout_Button_Color,Blue_Button,4774,1,4874.59
Checkout_Button_Color,Blue_Button,6915,0,3988.25
Checkout_Button_Color,Control,5197,0,6283.5
Checkout_Button_Color,Control,7217,0,668.43
Checkout_Button_Color,Control,993,1,5310.94
Checkout_Button_Color,Blue_Button,9768,0,1364.43
Checkout_Button_Color,Blue_Button,714,0,4302.53
Checkout_Button_Color,Blue_Button,8998,0,3244.38
Checkout_Button_Color,Blue_Button,6401,0,5072.9
Checkout_Button_Color,Blue_Button,4778,0,2640.58
Checkout_Button_Color,Blue_Button,10516,0,2388.05
Checkout_Button_Color,Control,122,0,6582.64
Checkout_Button_Color,Control,1478,0,919.55
Checkout_Button_Color,Control,390,0,6294.77
Checkout_Button_Color,Blue_Button,10774,0,5677.1
Checkout_Button_Color,Blue_Button,10492,0,1296.03
Checkout_Button_Color,Control,7639,0,1545.55
Checkout_Button_Color,Blue_Button,7445,0,2814.61
Checkout_Button_Color,Blue_Button,8763,0,5734.52
Checkout_Button_Color,Blue_Button,3569,0,2018.52
Checkout_Button_Color,Control,8900,0,2514.42
